macis	12
oft	12
ontbieden	12
ontstaen	12
ontvangen	12
pagger	12
personen	12
peryckel	12
plat	12
predicant	12
presente	12
qualiteyt	12
quyt	12
rantsoen	12
reverentie	12
rolle	12
sagen	12
salvo	12
secretelyck	12
segen	12
seght	12
sielen	12
soldalen	12
sond	12
soone	12
speceryen	12
stroom	12
syt	12
talamboe	12
tapasarassen	12
uwen	12
valsche	12
vee	12
vergaderinge	12
visschers	12
volcq	12
vollen	12
vracht	12
vrede	12
vreemde	12
vrundelycke	12
werpen	12
willigen	12
'l	11
6oa	11
Antonio	11
Aria	11
Bingam	11
Block	11
Bouwens	11
Bredam	11
Conincklycke	11
Dominicus	11
Draeck	11
Int	11
Joan	11
Johan	11
Jonas	11
Macasser	11
Mas	11
Mey	11
Nederlanderen	11
Nicolaes	11
Om	11
Opt	11
Paducca	11
Raymontrj	11
Santvoort	11
Sercheyl	11
Sirj	11
Sutphen	11
Taeckemond	11
^^^	11
aguelhout	11
anckers	11
arme	11
baren	11
been	11
begeeren	11
behoorden	11
belegeringh	11
bereyt	11
beset	11
bevorderen	11
bevreedinge	11
bidden	11
bleeck	11
cogels	11
corven	11
costelyck	11
daet	11
devoir	11
e	11
ebbenhout	11
excuseeren	11
excuseren	11
expres	11
expresselyck	11
ffi	11
geacht	11
gecontracteert	11
gecreegen	11
geeme	11
geest	11
geplant	11
gepractiseert	11
gequalificeerde	11
gerekent	11
gerust	11
gesocht	11
gront	11
hard	11
havens	11
hoeck	11
hulp	11
jonge	11
kan	11
kettingh	11
laeste	11
logement	11
lossen	11
lust	11
lyff	11
mamoudj	11
mans	11
meenen	11
missen	11
monteeren	11
munt	11
muyr	11
neder	11
nootwendigh	11
noten	11
olie	11
ongevaer	11
onverwacht	11
oorloge	11
patolen	11
plagen	11
poinct	11
quame	11
retourneert	11
sappanhout	11
spiaulter	11
stad	11
steene	11
stuckjens	11
sulcke	11
swavel	11
talamba	11
tapesarassen	11
treffelycke	11
tydingh	11
vastelyck	11
verdeelt	11
vergeeffs	11
verleden	11
verlossinge	11
verlrocken	11
vermaert	11
victorie	11
voortganck	11
vreesen	11
wilt	11
winsten	11
wooninge	11
wyders	11
Antwoort	10
Augusto	10
Baeck	10
Bengale	10
Bengalen	10
Bima	10
Borneo	10
Braham	10
Coninc	10
Corap	10
Domingo	10
Engelsche	10
February	10
Gulde	10
Hart	10
Hittoelamma	10
Hittoes	10
Hwelck	10
Intche	10
Jacatra	10
Jonge	10
Juan	10
Kistapaneyck	10
Lourens	10
Maccam	10
Manuel	10
Maradja	10
Michiel	10
Moar	10
Neyck	10
Omme	10
Paulus	10
Porlugesen	10
Primo	10
Prince	10
Raden	10
Samarangh	10
Sediamet	10
Sillebar	10
Strate	10
Tannara	10
Thyss	10
Uwe	10
Wangsa	10
Waysamma	10
[sic	10
aengetast	10
afftreck	10
ammonitie	10
armade	10
ballast	10
bantinghs	10
bariga	10
beest	10
begaen	10
belegeringe	10
beschoncken	10
besichtigen	10
blyft	10
bontgenooten	10
breet	10
breete	10
coopmanschap	10
daerentegen	10
eerlyck	10
fatsoen	10
gebiet	10
gebleecken	10
gebonden	10
gecommandeert	10
gedoleert	10
gehoort	10
gejaecht	10
gekeert	10
gelieffden	10
gemaeckte	10
genoot	10
geprojecteert	10
gerecommandeert	10
gereede	10
gerescontreert	10
gesamentlyck	10
geschrift	10
geteeckent	10
gethoont	10
getrouwe	10
gevangene	10
gewilt	10
gewoonlycke	10
ginck	10
hacken	10
hangen	10
hoocheyt	10
hope	10
hunner	10
inlantse	10
jagen	10
