word	legality
(aldaer	82
(alsschoon	82
(buyten	82
(gelost	82
(gelyck	82
(hoewel	82
(hollen	82
(immers	82
(indien	82
(moeten	82
(oncundigh	82
(siende	82
(sonder	82
(tegens	82
(volgen	82
(wegens	82
(welcke	82
*lcheer	82
-coopen	82
.anders	82
.oprechten	82
/tvertreck	82
1'ayouanse	82
3peelen	82
Abraham	82
Afanipe	82
Bancoeq	82
BataviaseChineesen	82
Cbeylon	82
Cumpane	82
Ebrehem	82
Ecliser	82
Gamronr	82
Gnoffirgnaros	82
Hcanael	82
Helmonl	82
Hendrik	82
Hgallot	82
Hmouson	82
Hschynt	82
Hwaeter	82
Ihollen	82
Iluccum	82
Irecken	82
Irivole	82
Kouinck	82
Lysvelt	82
Madrill	82
Menesez	82
Mottebergharo	82
Nangasaque	82
Oiidewater	82
Palcmbangh	82
Panciapatu	82
Pbrtugesen	82
Portugezen	82
Psitanj	82
Qambeauwen	82
Qjppercoopman	82
Schilpadtsbay	82
Sondagb	82
Tanjonghpoura	82
Ttdoreesen	82
Ungangh	82
Uvooren	82
Wtgeest	82
Wtrecht	82
Yerpoorten	82
Ylissiogen	82
Yordere	82
Zoisade	82
[lacken	82
^aervan	82
aengecomcn	82
affgevaerdi^t	82
afweeringh	82
bbaeren	82
bcseltinge	82
bctaemt	82
beloouingè	82
bequamend*onseeendodeende5gequetsten	82
berani8	82
bevlytichl	82
bouwluyden	82
brieflT	82
bteeven	82
cbampan	82
compsté	82
condryh	82
contanU	82
cpiamen	82
d*ingesetenen	82
d*veroveringe	82
daeromm	82
datelyc	82
deselvé	82
dienvolgendCi	82
eaickooven	82
eenichheyt	82
embarcqaeerde	82
ext'raordinarie	82
fluweeL	82
forluyne'baer	82
g^effectueert	82
gccomen	82
gdeegen	82
gdiaelt	82
geantwport	82
geloofl	82
geqqalificeerde	82
geraeml	82
geroofl	82
gesoUiciteert	82
gesondm	82
gesoniheyt	82
getbuychnisse	82
getrouwden	82
geweesl	82
gewicbl	82
geïnteresseerde	82
gieharquebuseert	82
gouverneiv	82
gqpresenteert	82
harciapatu	82
ihoeten	82
iienden	82
ingewilli'cht	82
ioncken	82
iuhoude	82
jaeren;behalven	82
jaerlycxse	82
jnocbte	82
jonckeD	82
jonckuytCoutchincbina	82
jonghsl	82
kyckers	82
l>enaerstight	82
lyffeygeuc	82
maetroozen	82
menicbmael	82
mnytenatie	82
musquettcn	82
neeracn	82
nletale	82
omvlochten	82
oorlogb	82
oppercoopnian	82
opvaerende	82
orangbcaya	82
ostagie	82
panciapatu	82
quitasoUen	82
rontoiu	82
schobbejacken	82
sfelten	82
slavinn	82
soldaeU	82
solempnele	82
suyckeK	82
tbuynen	82
tfangen	82
tocgestaen	82
tïonincklycke	82
usantie	82
vaertuygcn	82
valschc	82
vandesc	82
vcrtrocken	82
vderden	82
vdsselingh	82
vei'dryven	82
verexcuseercn	82
vergunl	82
verschynén	82
vice-commandeur	82
vlytigb	82
vnieren	82
vnsselaers	82
vreempl	82
vrywilligb	82
vverelt	82
vvrasch	82
waerschoiiwen	82
wechwerpen	82
wierook	82
wteynde	82
wtgeven	82
wtheemsche	82
ygelyck	82
yyanden	82
«itters	82
óorlogh	82
üngangh	82
Alexanders	81
Alfourisse	81
Arlyckulen	81
Battacaioa	81
Calubougen	81
Chimabrara	81
DVoorschreve	81
Ennehellos	81
Gaippiteyn	81
Gompaignie	81
Jeronimusz	81
Laut-Geram	81
Pallicaita	81
Piitengelo	81
Spaengiaei*t	81
^^oussatello	81
achterhcyt	81
affvaerdig^n	81
aifhandich	81
bebulpsaem	81
by^Tannahittoemessin	81
compaignie	81
conflturen	81
cóntinueeren	81
d*comptoiren	81
d*onderdanen	81
dVespondiers	81
deiiselven	81
drouffheyt	81
eend'ander	81
ende'soude	81
fabriceren	81
geabuseert	81
gebrucyken	81
gediiyrigh	81
geharpuyst	81
godsdienst	81
gécultiveert	81
hasenpadth	81
hoogfasten	81
l)emerckende	81
lascariiis	81
murmurende	81
nonparesse	81
ongewroken	81
pei'soonen	81
peupleeren	81
pimpelkens	81
preiuditie	81
recognitie	81
rigoreuste	81
t*achterheyt	81
verlossmge	81
verschcyde	81
versouclct	81
vertrccken	81
wytloopigh	81
•Tarnataense	81
(alhoewel	80
(alwaeren	80
(byaldien	80
*tgouvemo	80
-onecnicheyt	80
12Meypassatooverleeden	80
Accolay	80
Alberto	80
Andragiij	80
Banabau	80
Bassora	80
Biligao	80
Bosario	80
Calcken-eylant	80
Campber	80
Cangjangh	80
Caphein	80
Catsiou	80
Catsjou	80
Celebes	80
Cenerad	80
Chmesen	80
Chochel	80
Coggens	80
Coggins	80
Columho	80
Connoye	80
Coseked	80
Crispma	80
Darnebe	80
Durions	80
Evangelio	80
Ferrero	80
Gakialj	80
Gamdaya	80
Gilbert	80
Goggens	80
Gonimcx	80
Goteaer	80
Grraans	80
Grypskcrcken	80
Hahoula	80
Hbegeeren	80
Hgouverno	80
HoUanders	80
Honimoa	80
Hscheurbuyck	80
Iresoiren	80
Javaans	80
Jeckennocamy	80
Jocksim	80
Kakialj	80
Kievith	80
Limiuen	80
Linunen	80
Lombock	80
Lombocq	80
Loockis	80
Macaose	80
Maccaos	80
Madjira	80
Madjiri	80
Madjirj	80
Maiacca	80
Majores	80
Malacea	80
Malacse	80
Mamolia	80
Matliys	80
Meulens	80
Molucse	80
Momenin	80
Monapin	80
Nanquyn	80
Narsanewy	80
Nigumbo	80
Oclober	80
Octoher	80
Outgers	80
Overschie	80
Padouka	80
Palawan	80
Pasqual	80
Paultts	80
Payacha	80
Pimenta	80
Prohadt	80
Putalao	80
Quelquepoutj	80
Rodrigo	80
Rosario	80
Royaele	80
Saincto	80
Samloot	80
Satsima	80
Scbildtpadts	80
Senuase	80
Seusier	80
Sillida	80
Singora	80
Sntphen	80
Subingh	80
Sumbawa	80
Suratfa	80
Tanjongpoura	80
Terwyie	80
Tivinia	80
Tonckyn	80
Tonkins	80
Toukeel	80
Vicerey	80
Wotthon	80
Wuysthoff	80
Yicerey	80
Yoorburgh	80
absolut	80
accessibdste	80
advanpe	80
aeusien	80
affmeeten	80
affquamen	80
affwerpen	80
afgevaei*dicht	80
afnemende	80
afpresten	80
araches	80
baicken	80
bedaick	80
beeomen	80
blaaden	80
boeyons	80
boochl)ootsman	80
boworra	80
bycomen	80
caetsje	80
caffila	80
canefas	80
cargasoeutge	80
caymans	80
circuit	80
circumferentie	80
cojangh	80
coloriken	80
confuys	80
contmgh	80
conynen	80
culture	80
dadenin	80
daerioe	80
datdevyanden	80
dcrselver	80
debvoiren	80
decksei	80
desselfGs	80
desselflb	80
dessellTs	80
dickwyl	80
dievanKeffingh	80
dobbelt	80
docbdat	80
dolcqua	80
druppen	80
dsnselven	80
dyamanten	80
dënselven	80
eenigfa	80
exhibeerende	80
fiuyten	80
galjoen	80
gedeboui*seert	80
gedreygde	80
gelegbt	80
geleide	80
gemaakt	80
gemelte'geboth	80
genoojsaeckt	80
geprognostiqueert	80
geqiietst	80
geraflSneerden	80
geruineeH	80
gescbut	80
gespuys	80
gespyst	80
getrouwde	80
geëyschte	80
giilion	80
godloos	80
gouverneui's	80
guioees	80
guiuees	80
hembden	80
hetvvelck	80
hinghse	80
hnysgesin	80
howorra	80
hutgens	80
injurie	80
inmiers	80
insondérheyt	80
jathten	80
jegenv^oordich	80
jtfalacca	80
kerckgaen	80
knechkens	80
laatste	80
ladiuge	80
lambyse	80
lyiiicomsten	80
maacken	80
maanden	80
maiores	80
majoors	80
mousuns	80
nabuyrs	80
nauwlycks	80
necderdeelen	80
neifens	80
nemrade	80
niosten	80
niynder	80
noordelyckxste	80
notabel	80
omganck	80
omgeset	80
omhooge	80
omslagh	80
omwegen	80
onnosel	80
ontkent	80
onv^aerachtich	80
onverhindért	80
ootmoet	80
opgaven	80
opmaken	80
optreckingfa	80
optrock	80
oranbay	80
oudsten	80
oulsten	80
oulyser	80
out-Gouverneur	80
overhnt	80
pampier	80
pangsis	80
pantgis	80
paradys	80
partbye	80
pcriculen	80
pecrlen	80
pistool	80
plaatse	80
prauwtjen	80
putalao	80
quaipen	80
quidams	80
raosten	80
reciflf	80
residmt	80
reuilen	80
rorehos	80
rycxsaken	80
ryscopjes	80
ryviere	80
scbepen	80
scbynen	80
schildpadhoorn	80
seeoker	80
seeours	80
seggeii	80
selfiis	80
simpele	80
siucken	80
sjoupos	80
soUicitatien	80
sohepen	80
soldyen	80
solphur	80
sorgbvuldich	80
stncken	80
stuckgens	80
stuekje	80
sulphur	80
sydgeweer	80
taifaghieles	80
temetir	80
teyeken	80
touwwerck	80
traffique	80
treifen	80
triuinphanie	80
triumph	80
trouwloos	80
ulyeden	80
usurpatie	80
usurperen	80
uytquamen	80
vand'overste	80
vcrtreckt	80
vei'copen	80
vei'deelt	80
vei*sterckende	80
vergeefTs	80
vernuft	80
verschpen	80
vieitle	80
vilacom	80
visryck	80
voNorderlyckst	80
vocatie	80
vogelnestjes	80
volclit	80
voorlezen	80
vreesde	80
vrybeyt	80
vrylyck	80
vvackeren	80
waefdye	80
yehiant	80
zeekant	80
zeepupt	80
Ü'advisen	80
))esettingh	79
.Piscadores	79
HNederlants	79
Hollandei^s	79
Pörtugeesen	79
Wassenaei*s	79
[Luytenants	79
^Portugesen	79
aengewesoDy	79
bedanckenée	79
d*schippers	79
dTortugesen	79
g*obligeert	79
g^isponeert	79
gede;ipositeerde	79
geinventarLseert	79
gekielhaeït	79
i)reeckende	79
iDtermissie	79
iqwoonderen	79
l)andeliers	79
l)ekennende	79
l^adviseren	79
mitsgadei*s	79
non-verschyninge	79
v^gesondert	79
voorschre\e	79
vóorschreve	79
'aleer	78
'conde	78
'llaet	78
'meede	78
'waren	78
(allen	78
(alsoo	78
(corts	78
(desen	78
(geene	78
(hooft	78
(lager	78
(meest	78
(onder	78
(sulcx	78
(synde	78
(synen	78
(vande	78
(welck	78
(ydich	78
-vande	78
.cours	78
.eenen	78
.macht	78
.rycke	78
.schyn	78
.voort	78
Alangb	78
Alexander	78
Ariputure	78
Bgmont	78
Bincki	78
Bliejttongh	78
Boomgaerd	78
Cagajangh	78
Caluongen	78
Ceysunbat	78
Cotoptsia	78
Daegbs	78
Diosdoeck	78
Echter	78
Edelen	78
Eliaen	78
Equans	78
Expediiie	78
Faccou	78
Farera	78
Fesodonne	78
Fesodonno	78
HGasteelpleyn	78
Hcenlo	78
Hroode	78
Hsatyn	78
Hstuck	78
Huybrecht	78
Hvolck	78
IShondertpicoljaerlycx	78
Ibroon	78
Ihoorn	78
Iieere	78
Ileere	78
Jntsie	78
Kdangh	78
Kenocouni	78
Kinocouni	78
Lantsknecht	78
Macai'enhas	78
Madjrj	78
Maximiliaen	78
Mousambique	78
Muller	78
Osacca	78
Portug	78
Presbeschit	78
Qprstdaeehs	78
Quosaemon	78
Sahnander	78
Sdouck	78
Sipalbaya	78
Stephanus	78
Taffascho	78
Tchilj	78
Tegen3	78
Tomniagon	78
Tsuischunad	78
Tyssen	78
Uaeese	78
Uselve	78
Vlietb	78
Ylieth	78
^handt	78
^macfatsaemheyt	78
^roote	78
^tbygelegen	78
^tchin	78
^vordt	78
aceomodatie	78
aendeü	78
affreyken	78
aiïschielen	78
akiaer	78
alcatyvea	78
alle'tgeene	78
alleJietselve	78
anlwoorde	78
artificiële	78
becoml	78
bekentisendet'aUen	78
besetb	78
bleefl	78
bleelF	78
briefT	78
briefl	78
brieiF	78
brieiT	78
brielT	78
brietf	78
capes-sarassa	78
cavaljere	78
cbatim	78
commeD	78
complcments	78
conneU	78
contentenïent	78
cortosyen	78
courtosye	78
creegb	78
d*inwoonderen	78
daecbs	78
daegbs	78
daeromrae	78
daeronune	78
den"president	78
derhsdven	78
diensf	78
dytsia	78
eaneel	78
eannen	78
egeene	78
ended'hooft	78
ettclycke	78
eusten	78
fsamen	78
fsampt	78
fsynen	78
g'extimeert	78
ganscb	78
gdaden	78
gdieft	78
ge^schappeert	78
gebruyckélyck	78
gedafeert	78
gelydc	78
gepreOgeerden	78
gepretèndeert	78
gerafBneerden	78
geêxamfaieert	78
geêxhibeert	78
gorabs	78
gouverne;nent	78
halffDecember	78
heeffl	78
het^vercregen	78
hetjachtHeemskerck	78
hooffl	78
hoopiB	78
hrieff	78
ighsin	78
int'heymelyck	78
inv^roonderen	78
iuhout	78
iuyden	78
jconde	78
jegènwoordigh	78
kuylen	78
kycker	78
lanaiighs	78
lascaiyns	78
ledigb	78
malkander	78
miraculei	78
moeteq	78
muscusbal	78
naerPalliacatla	78
ndemen	78
neusbrillen	78
non-observantie	78
noodig	78
odieus	78
omgehackt	78
onifanger	78
overgdevert	78
packeD	78
palankyns	78
particuUere	78
picipl	78
procecido	78
qnamen	78
reaelH	78
recriplie	78
ruehtbaer	78
scbryvens	78
scbuldigh	78
schelmsfuck	78
schrik	78
schynl	78
slaefl	78
slaepgoet	78
soodaoige	78
stadsmueren	78
talaiiboe	78
tbroon	78
tegen7	78
thiauphia	78
tsioupous	78
uaeste	78
usance	78
uytkycken	78
valscb	78
vei*anderinge	78
verfaaelt	78
vergeklen	78
vnindt	78
volghl	78
voornamenüyck	78
vroegb	78
vtryse	78
waer;daeromme	78
waercn	78
wechgeslee|it	78
weescn	78
wflden	78
wiei'd	78
wierdl	78
wtsien	78
«tegen	78
«uilen	78
Èchade	78
Èinnen	78
Ërangh	78
Ërieff	78
éoppen	78
óoopen	78
öonnen	78
üyeren	78
üytgewrocht	78
Zandingb	77
'Ivertreck	76
(Souvemeur	76
(]oluaringer	76
(extreme	76
(leffens	76
(nopende	76
(onseker	76
.Coninck	76
1)estemder	76
4'eenige	76
Ahnogenden	76
Anihonio	76
AniwoorL	76
Chinezen	76
Ck)nnerechittj	76
Cominosehi	76
D*inwoonders	76
D*panglima	76
D^inbabitanien	76
Ebrebems	76
Hhantvat	76
HoUanderen'bedryff	76
HoUandia	76
HoUantse	76
Januarjo	76
Koukercken	76
MalaccaHseyl	76
MasuUpatnams	76
Maximilaen	76
Maxmiliaen	76
Minalaky	76
Naasahaphi	76
Nederl.intse	76
Sangouua	76
TanjonghAlangh	76
Tidor'ende	76
Weslcusl	76
[Palembang	76
^eaggreert	76
aengdant	76
aerjvruchten	76
affnemen	76
afiTbreecken	76
afwerpen	76
beweUecomt	76
bezendinge	76
bjevaren	76
bloemken	76
bovvarra	76
cbiadder	76
clampspy	76
cloot$uycker	76
cocus-boomen	76
complemeDten	76
consideraüen	76
crepel-bossige	76
d*eylanden	76
d*oncosten	76
dTalliacaise	76
dTortugese	76
d^erfflanden	76
d^eylanden	76
d^omleggende	76
dackpanneu	76
dcselter	76
de'duysent	76
dehoeckvan	76
derrev^aerts	76
epdelyck	76
equipiagie	76
expireercn	76
ffisuyvere	76
fïuytschip	76
geUcentieert	76
gebeneiBcieert	76
gebouwde	76
gebruyckcn	76
gecomeji	76
gehoorsaém	76
gei)asseerde	76
gekneust	76
genégentheyt	76
geordonneei*de	76
gepreste^t	76
geraportêert	76
gere(;hticheeden	76
gerèsolveert	76
gesantén	76
gesupple<ert	76
geswerfl	76
gevdchtige	76
geéxecuteert	76
geëyscht	76
geöschapeert	76
gfeweest	76
hctselve	76
heerlyckKeyt	76
hoUantse	76
hongers-noot	76
hopffden	76
hun'seyden	76
illusoir	76
intercéderen	76
iusgelyckx	76
l'cedeeren	76
l»ehoorden	76
mati'oosen	76
niet.weynich	76
ongeldcn	76
opcomend^i	76
opheUiende	76
opjechte	76
opnoemen	76
opsichté	76
opvangen	76
opvolgen	76
opwaerts	76
patcheij	76
pcpsequeeren	76
petackén	76
prauwtje	76
profiBtabelder	76
protexie	76
rcslilueeren	76
ryckdommen	76
rycxsten	76
schaei*sheyt	76
sekereji	76
sommigcr	76
soumongy	76
steelgev^rys	76
stockvis	76
stuckgen	76
subjecft	76
sustinerénde	76
sydewofmen	76
t*exerceeren	76
tchechor	76
te*passeeren	76
tingangh.van	76
tolvryejoncknaePriaman	76
tusschcn	76
tusschén	76
tveyffelen	76
uytgesoDdert	76
uytgesoüdert	76
van'tscheurbuyck	76
vcrmaert	76
vcrseylt	76
vcrstaen	76
verandëringh	76
verseeck^ren	76
versouckcn	76
verstcmt	76
vilipendéren	76
vnllende	76
vnsselen	76
vooi^evallen	76
voorComp	76
voorgafl	76
voori^telyek	76
vordere.twee	76
vreemdeUngen	76
vérsocht	76
wtvoercnde	76
wéderslaen	76
Adam	75
Aguada	75
Agus	75
Alem	75
Aligao	75
Alle	75
Alonso	75
Amar	75
Amat	75
Amblou	75
Amen	75
Anin	75
Arou	75
Atcbin	75
Aton	75
Augusfco	75
Aukier	75
Babj	75
Baflda	75
Bali	75
Bama	75
Bangry	75
Bava	75
Baya	75
Bayren	75
Besari	75
Betsou	75
Boch	75
Boleka	75
Bommel	75
Bonoas	75
Boon	75
Brac	75
Bree	75
Caep	75
Cali	75
Camdia	75
Catsou	75
Cauw	75
Chea	75
Chia	75
Ciel	75
Citavaca	75
Cleyii	75
Cock	75
Cocq	75
Cogans	75
Conmcs	75
Crus	75
Dalo	75
Dias	75
Dito	75
Doch	75
Doen	75
Dumbra	75
Elj	75
Feby	75
Fera	75
Figueroa	75
Findad	75
Franfois	75
Gaen	75
Gattee	75
Geen	75
Geut	75
Geve	75
Geyrelmt	75
Ghilao	75
Gilole	75
Goas	75
Gock	75
Gonmck	75
Goor	75
Gusman	75
Gust	75
Hage	75
Haya	75
Hier	75
Hina	75
Horhom	75
Houcom	75
Ichona	75
Imam	75
Inoffabawa	75
Insd	75
Jago	75
Jala	75
Jambys	75
Jankee	75
Japura	75
Jara	75
Jare	75
Jaroby	75
Jaya	75
Jocksiin	75
Juli	75
Justus	75
Kackyaly	75
Keey	75
Kepattys	75
Khahou	75
Kievit	75
Kilsil	75
Kitsil	75
Kivith	75
Lackos	75
Lada	75
Laoousou	75
Lauiot	75
Lede	75
Leuile	75
Limomris	75
Lokj	75
Lolobj	75
Loloda	75
Lomboc	75
Lopj	75
Macjan	75
Maco	75
Macota	75
Madyrj	75
Majoor	75
Mandiola	75
Mayt	75
Mede	75
Mena	75
Mera	75
Meulen	75
Moes	75
Moff	75
Mogo	75
Morais	75
Moyses	75
Naby	75
Nauw	75
Nieu	75
Noch	75
Noncoa	75
Nova	75
Omba	75
Omon	75
Onie	75
Oock	75
Opde	75
Oukier	75
Ouly	75
Outgorts	75
Ouwe	75
Palimlmngh	75
Pati	75
Paul	75
Payo	75
Pays	75
Pelisa	75
Perboukistna	75
Pero	75
Piacho	75
Pinaniba	75
Pith	75
Poorlmao	75
Post	75
Prancois	75
Pulo	75
Punaba	75
Puyt	75
Quacon	75
Quee	75
Quitcbil	75
Raat	75
Rata	75
Rollepat	75
Ryck	75
Saba	75
Samdit	75
Samuel	75
Sect	75
Sickie	75
Sicqua	75
Siry	75
Sitavaca	75
Sittia	75
Soetckau	75
Soir	75
Sollan	75
Somdit	75
Sooals	75
Stel	75
Suhalj	75
Suouck	75
Supply	75
Syne	75
Tahakeke	75
Tamsuy	75
Tehakeke	75
Tiel	75
Tinvan	75
Tobo	75
Tocheo	75
Tonkin	75
Tonkynse	75
Tonsaidi	75
Toon	75
Toor	75
Tsiaja	75
Tuan	75
Uwen	75
Veel	75
Veer	75
Velaco	75
Virges	75
Weet	75
Wert	75
Wierga	75
With	75
Woddon	75
Woestyue	75
acnden	75
adel	75
adem	75
advocaet	75
aeunam	75
affuyt	75
afhacken	75
aflf	75
alea	75
alie	75
also	75
amen	75
amoc	75
anga	75
anlwoort	75
anno	75
anys	75
arduyn	75
arri	75
asia	75
asyn	75
atal	75
aten	75
atthal	75
back	75
beiren	75
benjuwyn	75
besayt	75
blanke	75
bode	75
bragbt	75
buns	75
bycans	75
bygaande	75
cachet	75
caes	75
cayman	75
ceer	75
chio	75
chom	75
ciniyn	75
cleine	75
cleyue	75
clom	75
conido	75
conmcx	75
corl	75
corruptien	75
cotnen	75
couiyn	75
cuyl	75
cuyt	75
daar	75
daef	75
daerbyal	75
daiter	75
dauw	75
dehselve	75
dewyie	75
dieo	75
doeh	75
dogh	75
domine	75
dooi	75
dool	75
druckket	75
duel	75
dumbra	75
eeuige	75
eick	75
elff	75
enge	75
eode	75
erff	75
esen	75
eten	75
eyge	75
eyiant	75
eyuden	75
faadde	75
faem	75
fame	75
ffi	75
fier	75
flrman	75
fugityff	75
fumceren	75
g'eert	75
g'executeerl	75
gaat	75
gade	75
galjot	75
gauw	75
gead	75
gebden	75
geduyi'igh	75
geem	75
geil	75
geklen	75
gemdte	75
gepayt	75
giljon	75
giljou	75
globes	75
goed	75
goei	75
gold	75
gryp	75
hakken	75
haveir	75
hena	75
herlwuwt	75
hona	75
hondds	75
hortes	75
iels	75
inne	75
isoo	75
jang	75
jets	75
jeught	75
jock	75
koeien	75
koybruch	75
lail	75
lamhoe	75
lantpunt	75
laul	75
layl	75
leem	75
lere	75
leyt	75
lief	75
liem	75
liggen	75
lignea	75
lingna	75
lont	75
looc	75
lybefalycken	75
lyck	75
lyls	75
lyve	75
maar	75
majoor	75
mandoiyn	75
mayoor	75
mils	75
milt	75
mirtas	75
moed	75
moei	75
moey	75
moeylcns	75
motyff	75
mousun	75
muddeken	75
muskiten	75
mutsjehs	75
myltje	75
naef	75
naehet	75
namrac	75
neelje	75
nest	75
niaken	75
nias	75
nits	75
niynen	75
noir	75
nove	75
novo	75
noyl	75
obstakulen	75
oflf	75
oiitrent	75
oite	75
olla	75
ontkomen	75
oomsle	75
oore	75
opgaff	75
oren	75
oubj	75
oudste	75
ouse	75
oytden	75
padi	75
pady	75
paep	75
paepse	75
pape	75
pass	75
pays	75
peck	75
pekepeke	75
pepeis	75
phee	75
phia	75
phit	75
pienapgh	75
piloot	75
pomp	75
pont	75
prat	75
prau	75
prejudicable	75
profyl	75
purper	75
pyckol	75
pyne	75
raat	75
raei	75
raoste	75
rare	75
rato	75
real	75
rebe	75
refuys	75
riet	75
riff	75
rigeur	75
roei	75
roep	75
roey	75
rood	75
rust	75
ryvier	75
sagu	75
scbryven	75
scbynt	75
schehnen	75
schyut	75
seep	75
selfls	75
semblant	75
sidt	75
sieh	75
sieo	75
sift	75
signet	75
sipons	75
siry	75
sithau	75
slae	75
slap	75
sliick	75
slim	75
slux	75
smal	75
smyt	75
snllen	75
snyt	75
somdit	75
sonnua	75
soowel	75
sopdat	75
soubsoueux	75
soudse	75
soul	75
soumie	75
soun	75
spde	75
specye	75
spit	75
spot	75
spyt	75
srj	75
stacnd	75
sttlcken	75
stut	75
styl	75
sulfer	75
sulfur	75
sutlen	75
suytkant	75
swalbers	75
sync	75
syng	75
tachta	75
tack	75
tafels	75
tapa	75
tape	75
tarrue	75
tarruvee	75
temmen	75
teyl	75
thee	75
thot	75
tier	75
tiyren	75
torn	75
trae	75
triumphe	75
tsia	75
tsiaey	75
tyls	75
uiet	75
uiogen	75
vahden	75
vamlen	75
vari	75
variable	75
vati	75
vaut	75
verl	75
vertrcck	75
vice	75
vlam	75
volcbt	75
volgbden	75
vrac	75
vrat	75
vryman	75
vyauls	75
vyer	75
vyvres	75
waayen	75
wage	75
wasi	75
werl	75
worl	75
wyff	75
yck	75
yels	75
yelwes	75
ymau	75
zack	75
zael	75
zale	75
zege	75
zeilen	75
zeyl	75
zeylei	75
zich	75
zond	75
Ënde	75
Ayjapaneyck	74
Forcenbürch	74
GerritCalff	74
Goeloe-Goeloe	74
Itrachl	74
MasuHpatnam	74
MasuKpatnam	74
Maécarenhas	74
Oosl-indise	74
Oost-Indische	74
Oranj^icaya	74
Paleïnbangh	74
RauneduUechan	74
West-Indische	74
afjgesonden	74
alleHwelcke	74
bene6cieren	74
bewellecómt	74
cockxhuysen	74
commaïideur	74
de2cleynste	74
droefiTheyt	74
genaemtPanuuaratjangangh;daerinne	74
geruïneerde	74
geèstimeert	74
geöxcuseert	74
gouDisacken	74
groüwelycke	74
jonghst.uyt	74
l*onswaerts	74
lyfTeygenen	74
opWaysarama	74
open^eruckt	74
ophebl)ende	74
s(Niderlingen	74
schuytsUver	74
slaeflSnnen	74
tin^merbout	74
tocgelaelcn	74
toegésonden	74
trefFelycke	74
vei*scheyde	74
vei*sochten	74
vergenoücht	74
verti*ecken	74
voorschrëve	74
vremdeUngen	74
vëmieuwingh	74
(^gereyst	73
14hondert	73
C!hristen	73
HHittoese	73
Jeckonocamy	73
NousateUo	73
Oost-lndise	73
Oödewater	73
SUlebhaer	73
TRANSLAËT	73
TUANSLAET	73
amonitiên	73
aèngesien	73
betiUesdoor	73
c6nditien	73
cargasoèn	73
concipiëren	73
conting[b	73
coopfaandel	73
d*advance	73
d*advysen	73
d*procure	73
d*questie	73
d*thuynen	73
ddgelycks	73
derselvcr	73
embroiUades	73
furieusêr	73
g^ielhadt	73
géberchte	73
iwpective	73
l)edroeft	73
l)eginnen	73
l)enedens	73
l)etaelen	73
l>etaelen	73
peckcransen	73
scliryvendc	73
ujtvoeren	73
v^aerover	73
v^ermeede	73
verclaiïnge	73
vertrcjcken	73
w^elckers	73
'bisten	72
(alwaer	72
(dempto	72
(except	72
(mynent	72
(nomine	72
*tsware	72
1'anara	72
1'samen	72
Ambnina	72
Anoraiapure	72
Candjse	72
Cbriste	72
Domkens	72
Ebrebem	72
Elserac	72
Ghérrebon	72
Hanszen	72
HoUandt	72
HoUants	72
Hoopwel	72
Hscbynt	72
Iliamau	72
Kitsanewy	72
Larique	72
Lauwsen	72
Magaitcha	72
Naoingb	72
Opwater	72
Orangkaya	72
Orangkays	72
Oujacquan	72
Pattjlima	72
Pbilipo	72
Pi'anaray	72
Reynsbnrg	72
Rysviryck	72
Sigismundus	72
Spiritu	72
Srydewa	72
Sutphcu	72
Tabbelola	72
Taflasoho	72
Tbyssen	72
Thyszen	72
ToUonghbawangh	72
Virgowara	72
WilheiA	72
WoUebrant	72
aeuquamen	72
afwesen	72
alrecde	72
alvvaer	72
ariputure	72
armozynen	72
balomve	72
banckzael	72
bcnyden	72
biïeffken	72
blomken	72
boUewerck	72
castecl	72
casuaris-vogel	72
clecden	72
cleyncn	72
copjens	72
crnytkelder	72
d*Oranghcays	72
dcselve	72
debvoir	72
dochsynEd	72
door*usurpatie	72
forluue	72
frivoUe	72
geknevelt	72
gelieiïde	72
gevnsselt	72
gevsreest	72
geëyste	72
gfllion	72
ghyluydcn	72
goelcmghs	72
hetwekk	72
jgeoost	72
maendcn	72
magazynen	72
niquanias	72
noortzyde	72
npodich	72
nuswack	72
packtoiiw	72
procidido	72
ryckdom	72
scfaeenen	72
sobcren	72
spyticb	72
te'blyven	72
te'weeten	72
tmgangh	72
tmschen	72
toUenaers	72
verboDt	72
verongelucijtt	72
visUeeren	72
vnllich	72
voUadingh	72
vreugde	72
vsrierd	72
wasgenaemt6uatpo;deselvehadde	72
welcknu	72
"door	71
"ende	71
$omme	71
'daer	71
'ende	71
'hope	71
'maer	71
'meer	71
(alle	71
(daer	71
(doch	71
(door	71
(maer	71
(meer	71
(mits	71
(naer	71
(niet	71
(noch	71
(ocht	71
(ofte	71
(omme	71
(over	71
(siet	71
(twee	71
(voor	71
(waer	71
*teen	71
-ende	71
-lont	71
.ende	71
.niet	71
8oude	71
;daer	71
Amenl	71
Bermy	71
CompS	71
Cornp	71
Cteen	71
Cucos	71
David	71
Duyfl	71
Edele	71
Evert	71
Galfl	71
GompS	71
Hatib	71
HeerI	71
Hfort	71
Hgunt	71
Hlant	71
Hpack	71
ISacherefyns	71
Ioock	71
Ipere	71
Jambi	71
Jiaer	71
Moluc	71
Munda	71
Nicko	71
Pangi	71
Perah	71
Ringi	71
Sangy	71
Snouc	71
Songi	71
SymoD	71
TegaU	71
Twisl	71
Xulla	71
Yande	71
Yenlo	71
Yoors	71
Zayer	71
^ende	71
^kere	71
^oote	71
^oude	71
^pril	71
